DATE,Count,NAME,AWND,TAVG,SNOW,PRCP,WT03,WT08,TMIN,TMAX
5/16/16,95,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,56,0,0,,,46,70
5/17/16,96,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,54,0,0,,,44,57
5/18/16,96,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,52,0,0,,,41,65
5/19/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,55,0,0,,,39,69
5/20/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,58,0,0,,,44,68
5/21/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,62,0,0,,,53,75
5/22/16,69,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,66,0,0,,,53,77
5/23/16,111,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,66,0,0,,,48,81
5/24/16,102,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,72,0,0,,,60,86
5/25/16,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,76,0,0.95,1,,64,86
5/26/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,71,0,0,,,62,83
5/27/16,130,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,74,0,0.13,1,,66,81
5/28/16,100,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,73,0,0.13,1,,64,81
5/29/16,65,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,72,0,0,,,63,79
5/30/16,69,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,74,0,0,,,63,87
5/31/16,132,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,73,0,0.56,1,,63,83
6/1/16,135,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,68,0,0.42,,1,62,79
6/2/16,109,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,70,0,0,,,57,79
6/3/16,100,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,70,0,0,,,55,84
6/4/16,76,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,69,0,0.41,,,62,72
6/5/16,66,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,68,0,0.05,,,61,79
6/6/16,104,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,71,0,0,,,59,82
6/7/16,100,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,63,0,0,,,51,67
6/8/16,80,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,61,0,0,,,52,70
6/9/16,111,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,61,0,0.21,1,,53,72
6/10/16,140,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,74,0,0.1,1,,63,90
6/11/16,87,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,82,0,0,,,71,91
6/12/16,61,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,71,0,0,,,59,79
6/13/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,68,0,0.02,,,54,86
6/14/16,82,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,74,0,0,,1,64,87
6/15/16,106,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,78,0,0.3,1,,68,90
6/16/16,97,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,74,0,0,,,63,77
6/17/16,129,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,71,0,0,,,61,85
6/18/16,75,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,74,0,0,,,58,87
6/19/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,78,0,0,,,62,89
6/20/16,121,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,83,0,0,,,70,93
6/21/16,92,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,76,0,0,,1,64,84
6/22/16,81,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,72,0,1.31,1,,67,76
6/23/16,68,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,70,0,0,,1,64,78
6/24/16,92,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,71,0,0,,,62,82
6/25/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,77,0,0,,,65,89
6/26/16,69,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,81,0,0.03,,,72,90
6/27/16,71,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,80,0,0,,,69,90
6/28/16,81,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,68,0,0,,,57,71
6/29/16,80,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,67,0,0,,,55,81
6/30/16,95,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,69,0,0,,,57,78
7/1/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,69,0,0,,,59,72
7/2/16,79,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,65,0,0,,,54,76
7/3/16,76,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,68,0,0,,,55,77
7/4/16,49,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,71,0,0,,1,66,79
7/5/16,92,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,76,0,0,,,66,87
7/6/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,77,0,0.87,1,1,67,88
7/7/16,107,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,77,0,1.05,,,70,84
7/8/16,140,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,76,0,0,,,68,86
7/9/16,87,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,73,0,0,,,65,79
7/10/16,68,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,72,0,0,,,60,82
7/11/16,106,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,78,0,0,,,69,90
7/12/16,105,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,81,0,0,,,74,88
7/13/16,97,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,78,0,0.06,1,,68,84
7/14/16,119,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,76,0,0,,,67,88
7/15/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,71,0,0.14,,,60,75
7/16/16,104,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,67,0,0,,,57,77
7/17/16,78,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,71,0,0.25,1,,61,83
7/18/16,82,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,79,0,0,,,71,88
7/19/16,114,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,79,0,0,,,68,91
7/20/16,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,79,0,0,,1,69,88
7/21/16,103,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,81,0,1.03,1,,72,91
7/22/16,131,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,79,0,0.01,,,72,90
7/23/16,124,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,85,0,1.11,1,,70,91
7/24/16,88,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,78,0,0.94,1,,71,93
7/25/16,146,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,79,0,0,,,72,89
7/26/16,142,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,79,0,0,,,69,88
7/27/16,122,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,79,0,0,,,68,89
7/28/16,106,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,77,0,0.66,1,1,70,84
7/29/16,143,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,73,0,0.11,1,,70,81
7/30/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,72,0,0,,,68,78
7/31/16,119,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,73,0,0,,,65,81
8/1/16,119,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,75,0,0,,,65,84
8/2/16,114,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,77,0,0,,,67,87
8/3/16,123,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.58,80,0,0,,,69,90
8/4/16,131,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,81,0,0.02,,1,70,91
8/5/16,179,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,78,0,0,,,72,86
8/6/16,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,76,0,0,,,66,84
8/7/16,118,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,75,0,0,,,62,83
8/8/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,77,0,0,,,72,84
8/9/16,108,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,78,0,0,,,67,88
8/10/16,109,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,80,0,0,,1,69,89
8/11/16,144,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,82,0,0,,1,73,92
8/12/16,222,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,80,0,0.96,1,,74,83
8/13/16,144,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,77,0,0,,,72,84
8/14/16,140,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,77,0,0,,,65,87
8/15/16,116,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,74,0,0,,,67,78
8/16/16,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,76,0,0.02,,,71,88
8/17/16,132,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,77,0,0.05,1,,70,88
8/18/16,143,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,77,0,0.75,1,,70,85
8/19/16,156,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,75,0,0.07,1,,66,84
8/20/16,169,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,75,0,0.47,1,,63,80
8/21/16,147,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,66,0,0,,,58,76
8/22/16,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,67,0,0,,,56,78
8/23/16,129,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,71,0,0,,,60,81
8/24/16,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,75,0,0.23,1,,70,84
8/25/16,124,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,76,0,0.09,1,,67,85
8/26/16,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,72,0,0.14,1,,66,81
8/27/16,168,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,74,0,0.84,,,67,84
8/28/16,126,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,77,0,0,1,,71,83
8/29/16,180,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,76,0,0.43,1,,70,86
8/30/16,192,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,76,0,0.19,1,,70,84
8/31/16,164,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,73,0,0,,,63,76
9/1/16,167,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,67,0,0,,,62,73
9/2/16,181,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,68,0,0,,,62,74
9/3/16,149,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,68,0,0,,,56,76
9/4/16,136,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,69,0,0,,,59,80
9/5/16,104,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,73,0,0,,,62,87
9/6/16,176,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,82,0,0,,,75,91
9/7/16,175,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,83,0,0.39,1,,74,89
9/8/16,175,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,76,0,0.05,,,70,82
9/9/16,180,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,74,0,0,,,63,81
9/10/16,149,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,69,0,0.01,,,59,73
9/11/16,121,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,65,0,0,,,51,76
9/12/16,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,67,0,0,,,54,79
9/13/16,160,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,72,0,0,,,65,85
9/14/16,130,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,69,0,0.09,,,64,74
9/15/16,164,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,68,0,0,,,60,78
9/16/16,204,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,72,0,0.01,,,65,83
9/17/16,161,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,74,0,0.04,,,62,82
9/18/16,123,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,69,0,0,,,57,81
9/19/16,155,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,71,0,0,,,56,88
9/20/16,149,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,75,0,0,,,66,83
9/21/16,169,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,70,0,0.55,1,1,65,74
9/22/16,158,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,71,0,0,,1,64,81
9/23/16,165,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,72,0,0,,1,67,73
9/24/16,135,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,69,0,0,,,66,74
9/25/16,124,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,72,0,0.01,,,63,85
9/26/16,142,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,66,0,0,,,56,69
9/27/16,146,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,60,0,0,,,51,70
9/28/16,204,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,56,0,0.31,1,,50,60
9/29/16,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.88,61,0,0.2,,,59,65
9/30/16,166,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,62,0,0.1,,,60,64
10/1/16,173,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,61,0,0.94,1,,57,64
10/2/16,114,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,60,0,0.03,,,56,65
10/3/16,119,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,62,0,0,,,57,67
10/4/16,145,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,65,0,0,,,60,75
10/5/16,170,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,69,0,0,,,59,80
10/6/16,204,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,66,0,0.25,1,,58,74
10/7/16,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,65,0,0,,,47,70
10/8/16,126,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,52,0,0,,,40,65
10/9/16,123,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,56,0,0,,,47,63
10/10/16,147,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,56,0,0,,,45,71
10/11/16,154,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,63,0,0,,,54,73
10/12/16,201,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,62,0,0.14,1,,45,69
10/13/16,172,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,48,0,0,,,38,57
10/14/16,187,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,50,0,0,,,38,66
10/15/16,135,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,58,0,0,,,53,70
10/16/16,138,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,69,0,0.29,1,,65,72
10/17/16,160,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.57,72,0,0,,,67,82
10/18/16,159,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,74,0,0,,,55,76
10/19/16,144,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,60,0,0.02,,,49,71
10/20/16,148,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,55,0,0,,,45,56
10/21/16,155,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,48,0,0,,,37,54
10/22/16,185,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,47,0,0,,,37,60
10/23/16,142,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,55,0,0,,,41,73
10/24/16,158,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,54,0,0,,,39,59
10/25/16,181,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,46,0,0,,,36,54
10/26/16,256,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,48,0,1.6,1,,45,51
10/27/16,159,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,48,0,0,,,42,51
10/28/16,183,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,49,0,0,,,38,65
10/29/16,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,66,0,0,,1,56,71
10/30/16,148,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,54,0,0.5,1,,41,56
10/31/16,185,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,48,0,0,,,38,61
11/1/16,168,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,65,0,0,,,61,75
11/2/16,214,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,62,0,0.18,1,1,55,65
11/3/16,184,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,56,0,0,,1,48,67
11/4/16,209,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,53,0,0,,,40,63
11/5/16,206,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,55,0,0,,,43,68
11/6/16,122,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.13,56,0,0,,,42,69
11/7/16,164,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,54,0,0,,,42,66
11/8/16,158,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,56,0,0.03,,,49,63
11/9/16,147,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,49,0,0,,,41,58
11/10/16,159,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,49,0,0,,,41,63
11/11/16,144,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,50,0,0,,,37,52
11/12/16,143,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,42,0,0,,,31,52
11/13/16,125,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,45,0,0,,,35,56
11/14/16,143,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,48,0,0,,,41,60
11/15/16,154,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,46,0,0,,1,38,54
11/16/16,157,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,48,0,0,,1,39,60
11/17/16,156,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,55,0,0,,,44,72
11/18/16,220,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.12,62,0,0.2,1,,39,66
11/19/16,137,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.12,38,0,0.01,,,28,39
11/20/16,96,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,29,0,0,,,23,35
11/21/16,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,30,0,0,,,22,41
11/22/16,167,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,33,0,0.02,,,25,41
11/23/16,267,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,40,0,0.21,,,37,44
11/24/16,78,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,40,0,0,,,35,43
11/25/16,101,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,37,0,0,,,31,42
11/26/16,109,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,38,0,0,,,32,47
11/27/16,104,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,38,0,0.05,,,32,44
11/28/16,224,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.22,44,0,0.99,,,41,51
11/29/16,163,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,50,0,0,,,44,57
11/30/16,153,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,41,0,0,,,34,45
12/1/16,145,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,38,0,0,,,35,41
12/2/16,166,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,37,0,0,,,34,40
12/3/16,171,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,33,0,0,,,29,34
12/4/16,127,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,31,6.4,0.5,,1,27,33
12/5/16,173,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,32,0,0,,,31,34
12/6/16,121,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,33,0,0,,1,25,41
12/7/16,140,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,26,0,0,,,22,27
12/8/16,165,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.55,21,0,0.01,,,17,24
12/9/16,188,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,23,0,0,,,18,25
12/10/16,208,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,20,2.7,0.12,,,18,23
12/11/16,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,26,5.1,0.44,,1,23,33
12/12/16,172,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,25,0,0,,1,7,32
12/13/16,213,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,15,0.1,0,,1,2,22
12/14/16,223,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,10,0,0,,,3,19
12/15/16,193,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,4,0,0,,,-2,9
12/16/16,246,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,12,1.2,0.13,,,7,20
12/17/16,134,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,20,1.7,0.12,,1,18,22
12/18/16,174,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,11,0.5,0.03,,,-7,18
12/19/16,256,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,-1,0,0,,1,-13,15
12/20/16,257,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,20,0,0,,,14,28
12/21/16,153,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,26,0,0,,,19,36
12/22/16,202,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,34,0,0,,,24,37
12/23/16,208,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,31,0,0.1,,1,27,35
12/24/16,117,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,35,0,0,,1,33,38
12/25/16,90,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,33,0,0.09,,,32,39
12/26/16,100,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19.01,45,0,0.23,,,28,54
12/27/16,113,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,28,0,0,,,19,28
12/28/16,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,30,0,0,,,19,45
12/29/16,102,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.67,34,0,0,,,30,35
12/30/16,119,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,29,0,0,,,24,38
12/31/16,113,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,35,0,0,,,23,40
1/1/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,27,0,0,,,17,40
1/2/17,113,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,34,0,0.11,,1,25,40
1/3/17,139,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,38,0,0,,,19,39
1/4/17,102,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,18,0,0,,,7,19
1/5/17,126,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,9,0,0,,,3,13
1/6/17,137,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,4,0,0,,,0,9
1/7/17,123,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,6,0,0,,,0,18
1/8/17,127,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,9,0,0,,,2,19
1/9/17,150,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,22,0.2,0.02,,,19,33
1/10/17,177,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23.26,38,0,0.2,,1,25,51
1/11/17,154,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,32,0,0.33,1,,25,43
1/12/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,26,0.2,0.05,,,19,28
1/13/17,247,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,20,0,0,,,16,27
1/14/17,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,29,0,0,,,21,35
1/15/17,115,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.24,26,0,0,,1,20,36
1/16/17,128,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,33,0,0.9,,1,30,37
1/17/17,151,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,37,0,0.48,1,,35,39
1/18/17,141,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,35,0,0,,,30,36
1/19/17,182,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,36,0,0.46,,1,30,42
